|id|REGION-CENTROID-COL|REGION-CENTROID-ROW|REGION-PIXEL-COUNT|SHORT-LINE-DENSITY-5|SHORT-LINE-DENSITY-2|VEDGE-MEAN|VEDGE-SD|HEDGE-MEAN|HEDGE-SD|INTENSITY-MEAN|RAWRED-MEAN|RAWBLUE-MEAN|RAWGREEN-MEAN|EXRED-MEAN|EXBLUE-MEAN|EXGREEN-MEAN|VALUE-MEAN|SATURATION-MEAN|HUE-MEAN
422|422|235|249|9|0.0|0.11111111|1.6111113000000001|2.4259405|2.666667|1.5055448999999999|22.851851999999997|19.777779000000002|21.222220999999998|27.555555|-9.222222|-4.888889|14.111111|27.555555|0.28660962|2.2826294999999996
423|423|26|90|9|0.0|0.0|0.61111194|0.3740762|1.2777798999999999|0.28518537|113.11111499999998|105.66666399999998|128.33334|105.33333600000002|-22.333334|45.666668|-23.333334|128.33334|0.18178941|-2.0784183
424|424|53|135|9|0.0|0.0|0.5555555|0.2074075|0.33333334|0.08888893|0.7407406999999999|0.0|2.1111112000000003|0.11111111|-2.2222223|4.111111|-1.8888888|2.1111112000000003|0.8888889000000001|-2.1374457000000002
425|425|184|44|9|0.0|0.0|0.50000125|0.12222207|1.0|0.7555569000000001|99.0|85.0|121.44443999999999|90.55556|-42.0|67.333336|-25.333334|121.44443999999999|0.30001867|-2.2545414
426|426|174|145|9|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
427|427|109|146|9|0.0|0.0|0.055555556|0.13608277|0.055555556|0.13608277|0.037037037|0.0|0.11111111|0.0|-0.11111111|0.22222222|-0.11111111|0.11111111|0.11111111|-2.0943952
428|428|217|195|9|0.0|0.0|4.2222233000000005|3.2840809999999996|2.3888892999999998|2.102027|45.074073999999996|39.666668|55.55555699999999|40.0|-16.222220999999998|31.444445|-15.222222|55.55555699999999|0.2929567|-2.1185718
429|429|124|162|9|0.11111111|0.0|1.3888888000000001|1.1296295|2.0|0.8888891|10.037037|8.0|14.555554999999998|7.5555553|-6.111111|13.555554999999998|-7.4444447|14.555554999999998|0.4799313|-2.0293121
430|430|113|114|9|0.0|0.0|0.94444466|0.5074079|0.33333364|0.08888922|25.814816|21.0|34.666668|21.777779000000002|-14.444445000000002|26.555555|-12.111111|34.666668|0.39392713|-2.1527397999999995
431|431|23|55|9|0.0|0.0|2.2222216|3.6740727|1.7777773000000001|0.7851852|23.444445|21.666666|31.111109999999996|17.555555|-5.3333335|23.0|-17.666666|31.111109999999996|0.43507022|-1.7711631999999997
432|432|220|111|9|0.0|0.0|2.555555|1.6555178|2.2777773999999997|1.5974522|29.592592|25.444445|38.22222|25.11111|-12.444445|25.88889|-13.444445000000002|38.22222|0.34932512|-2.064723
433|433|94|135|9|0.0|0.0|2.277778|1.2629622999999999|0.5555555|0.38518512|2.1851852000000003|0.7777778000000001|4.888889|0.8888889000000001|-4.222222299999999|8.111111|-3.8888887999999997|4.888889|0.88800704|-2.1109742999999996
434|434|14|71|9|0.0|0.0|13.055553999999999|10.382501|21.888885000000002|16.536379|31.851852|25.555555|40.22222|29.777779|-18.88889|25.11111|-6.222222299999999|40.22222|0.39567065|-2.4018247
435|435|112|114|9|0.0|0.0|0.7222224|0.06296291|0.6666668|0.0444444|5.259258999999999|6.5555553|6.111111|3.1111112000000003|3.8888887999999997|2.5555556|-6.4444447|6.666666499999999|0.5343915|-0.9106101000000001
436|436|141|68|9|0.0|0.0|1.4444443|1.0074081|2.1666667|0.8777790999999999|27.185184000000003|24.222220999999998|36.88889|20.444445|-8.888889|29.111109999999996|-20.222220999999998|36.88889|0.4456523|-1.8485235
437|437|201|133|9|0.0|0.0|0.6111111|0.24074069|0.22222222|0.07407406|0.7407406999999999|0.33333334|1.7777778000000002|0.11111111|-1.2222222|3.1111112000000003|-1.8888888|1.7777778000000002|0.9629629999999999|-1.999063
438|438|41|139|9|0.0|0.0|0.055555562999999995|0.018518523999999998|0.11111113|0.029629637|1.2962962|0.0|3.8888887999999997|0.0|-3.8888887999999997|7.777777700000001|-3.8888887999999997|3.8888887999999997|1.0|-2.0943952
439|439|98|41|9|0.0|0.0|1.7222264999999999|0.77407277|1.1111145|0.87406844|137.14815|130.66666999999998|147.22223|133.55556|-19.444445|30.222221|-10.777778|147.22223|0.112421244|-2.2685292
440|440|4|248|9|0.0|0.0|3.333334|1.8135293000000001|3.2222226000000003|1.2590408000000002|19.555555|15.555554999999998|16.666667999999998|26.444445|-12.0|-8.666667|20.666666|26.444445|0.42215064|2.205099
441|441|2|245|9|0.0|0.0|1.8888888|2.162963|3.1666667|3.2777781000000004|6.4074073|6.222222299999999|6.0|7.0|-0.5555555999999999|-1.2222222|1.7777778000000002|7.222222299999999|0.19104938|1.7566451
442|442|188|110|9|0.0|0.0|0.77777773|0.5185184|0.77777785|0.9629633|4.222222299999999|2.7777777|7.4444447|2.4444444|-4.3333335|9.666667|-5.3333335|7.4444447|0.67526454|-2.021228
443|443|14|95|9|0.0|0.0|1.3333334|0.699206|1.1111111999999999|0.62063295|2.2592592000000002|0.6666667|3.8888887999999997|2.2222223|-4.777777700000001|4.888889|-0.11111111|3.8888887999999997|0.8740741|-2.5527236
444|444|10|207|9|0.0|0.0|2.61111|1.3066788|3.1111119|3.0086293|52.11111|46.0|64.88889|45.444443|-18.333334|38.333332|-20.0|64.88889|0.29928485|-2.0633535
445|445|188|133|9|0.0|0.0|0.33333334|0.26666674|0.5|0.077777736|6.666666499999999|8.333333999999999|7.777777700000001|3.8888887999999997|5.0|3.3333333|-8.333333|8.444445|0.53858024|-0.92481726
446|446|93|236|9|0.11111111|0.0|1.7777777|2.6962965|1.9999999|0.93333334|12.518517999999998|9.555555|10.777778|17.222223|-8.888889|-5.222222299999999|14.111111|17.222223|0.44724658|2.2671973999999997
447|447|64|196|9|0.0|0.0|2.6666667|2.3758044|3.4444447|2.2770991|49.88889|44.333332|61.44444300000001|43.88889|-16.666666|34.666668|-18.0|61.44444300000001|0.28999709999999995|-2.0638638
448|448|86|74|9|0.11111111|0.0|1.3333336|1.5555557|0.6666673000000001|0.13333334|22.407408|21.666666|28.888890000000004|16.666667999999998|-2.2222223|19.444445|-17.222220999999998|28.888890000000004|0.42220616|-1.6466707999999999
449|449|191|47|9|0.0|0.0|0.44444528|0.38518775|1.1111094|0.38518983|135.74074|129.0|146.33334|131.88889|-20.222220999999998|31.777779|-11.555555|146.33334|0.11839892|-2.2625546
450|450|152|199|9|0.0|0.0|1.111111|0.5185188000000001|0.8333337|0.2555551|17.962963000000002|15.222222|15.444445000000002|23.222220999999998|-8.222222|-7.5555553|15.777778|23.222220999999998|0.34806257|2.129513
451|451|96|141|9|0.0|0.0|1.5555555|0.7407406999999999|0.44444445|0.11851848|4.962962999999999|3.1111112000000003|8.777778|3.0|-5.5555553|11.444445|-5.888889|8.777778|0.6652397|-2.0750706
452|452|155|40|9|0.0|0.0|1.888889|2.072751|0.05555554|0.13608274|1.2592591999999998|1.2222222|1.5555556000000001|1.0|-0.11111111|0.8888889000000001|-0.7777778000000001|1.5555556000000001|0.11666667|-1.5707964
453|453|56|196|9|0.0|0.0|2.38889|1.4207458|4.444445|4.3902254|50.074073999999996|44.333332|62.22221999999999|43.666668|-17.222220999999998|36.444443|-19.222220999999998|62.22221999999999|0.29796279999999997|-2.0547533
454|454|252|76|9|0.0|0.0|1.7222214|1.1434186000000002|0.5555547|0.34426576|42.296295|36.0|54.11111|36.77778|-18.88889|35.444443|-16.555555|54.11111|0.334876|-2.1390017999999995
455|455|83|96|9|0.0|0.0|0.49999967|0.45946804|0.6666663|0.5163983|19.592592|15.222222|28.444445|15.111111|-13.111111|26.555555|-13.444445000000002|28.444445|0.47276450000000003|-2.0860833999999997
456|456|104|68|9|0.0|0.0|1.0|0.5777804|0.8888893|0.8296292|105.77778|95.111115|124.88888500000002|97.333336|-32.0|57.33333199999999|-25.333334|124.88888500000002|0.23914346|-2.1699994
457|457|123|104|9|0.0|0.0|2.2777777|2.107407|4.0|2.0000021|21.925926|20.555555|28.666665999999996|16.555555|-4.111111|20.222220999999998|-16.11111|28.666665999999996|0.4213954000000001|-1.7287898000000002
458|458|231|49|9|0.0|0.0|0.555556|0.38518602|0.6666692|0.26666775|120.703705|108.11111499999998|139.33334|114.66666399999998|-37.77778|55.88889|-18.11111|139.33334|0.22387896|-2.3154767000000005
459|459|191|119|9|0.0|0.0|1.1111107|1.2938615|0.9444459000000001|0.772202|39.851852|36.22222|48.22222|35.11111|-10.888889|25.11111|-14.222222|48.22222|0.27171725|-2.0059998
460|460|206|80|9|0.0|0.0|4.888889|14.829629|3.8333333|36.12222|10.037037|6.5555553|15.111111|8.444445|-10.444445|15.222222|-4.777777700000001|15.111111|0.59776545|-2.3262568
461|461|39|138|9|0.0|0.0|1.1111107|0.50184846|2.3888892999999998|1.638653|54.629630000000006|49.11111|66.77778|48.0|-16.555555|36.444443|-19.88889|66.77778|0.28091076|-2.0296564
462|462|250|131|9|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
463|463|217|80|9|0.0|0.0|0.5555555|0.5837303|2.7777777|0.72008204|15.851851000000002|11.888889|23.222220999999998|12.444445|-11.888889|22.11111|-10.222222|23.222220999999998|0.48998156|-2.1422689999999998
464|464|64|186|9|0.0|0.0|2.166667|1.9444438000000002|6.833334|53.58886999999999|30.777779|27.555555|37.88889|26.888890000000004|-9.666667|21.333334|-11.666667|37.88889|0.27672648|-2.0463068
465|465|150|94|9|0.0|0.0|1.1111107|0.6074038|1.2777761|0.5074095000000001|95.296295|80.888885|119.22222|85.77778|-43.22222|71.77778|-28.555555|119.22222|0.3215052|-2.227114
466|466|123|186|9|0.0|0.0|3.6111114|3.0288742|9.444444|7.932118400000001|51.77778|46.555557|63.66666800000001|45.11111|-15.666667000000002|35.666668|-20.0|63.66666800000001|0.2901475|-2.0141014999999998
467|467|56|32|9|0.0|0.0|0.9444453000000002|0.41851896|0.83333206|0.6555584|112.03703999999999|99.22222|132.55556|104.333336|-38.444443|61.55555699999999|-23.11111|132.55556|0.25142038|-2.2556741000000002
468|468|142|100|9|0.0|0.0|0.6666667|0.26666614|1.388889|0.9074065999999998|22.222220999999998|21.777779000000002|28.444445|16.444445|-1.3333334|18.666666|-17.333334|28.444445|0.42199442|-1.6233006
469|469|186|28|9|0.0|0.0|0.94444275|0.38968328|1.4444413999999999|1.29386|122.51852|111.0|138.66666999999998|117.88888500000002|-34.555557|48.444443|-13.888889|138.66666999999998|0.19951321|-2.35398
470|470|145|185|9|0.11111111|0.0|2.7777767000000004|2.2574970000000003|2.2222214|1.9512575|56.25926|49.88889|69.88889|49.0|-19.11111|40.88889|-21.777779000000002|69.88889|0.30228263|-2.0510557
471|471|148|192|9|0.11111111|0.0|4.0000005|2.1807232000000005|4.944445|3.8667629999999997|58.11111|51.77778|72.0|50.555557|-19.0|41.666668|-22.666666|72.0|0.2993077|-2.0340476
472|472|88|71|9|0.11111111|0.11111111|1.4444447|0.785185|4.5|5.677779|22.333334|21.777779000000002|28.555555|16.666667999999998|-1.6666666|18.666666|-17.0|28.555555|0.41629943|-1.6368633999999997
473|473|142|185|9|0.11111111|0.0|2.2777786|1.7690771|3.1111114|1.1674604|47.814816|43.88889|58.22221999999999|41.333335999999996|-11.777778|31.222221|-19.444445|58.22221999999999|0.28914437|-1.9379240000000002
474|474|119|181|9|0.11111111|0.0|0.7777774000000001|0.7503084|3.2777769999999995|1.6113026000000001|21.407408|16.555555|19.666667999999998|28.0|-14.555554999999998|-5.222222299999999|19.777779000000002|28.0|0.40955147|2.3788457000000003
475|475|18|142|9|0.0|0.0|0.77777773|0.65185183|0.27777779999999996|0.15185186|0.5555555999999999|0.11111111|1.3333334|0.22222222|-1.3333334|2.3333333|-1.0|1.3333334|0.41666666|-2.1595633
476|476|81|158|9|0.0|0.0|2.8333333|1.1444448|1.4444447|1.7629628000000002|21.037036999999998|16.777779000000002|29.0|17.333334|-12.777778|23.88889|-11.111111|29.0|0.41915956|-2.1427009999999997
477|477|178|128|9|0.0|0.0|0.44444433|0.34074068|0.88888866|0.2074075|5.9259257000000005|7.888889|6.4444447|3.4444443999999996|5.888889|1.5555556000000001|-7.4444447|7.888889|0.56371254|-0.7213002
478|478|41|150|9|0.0|0.0|1.7777779999999999|1.9407400000000001|2.1666667|1.4999995000000002|20.74074|16.222223|29.222221|16.777779000000002|-13.555554999999998|25.444445|-11.888889|29.222221|0.44157267|-2.1348755
479|479|70|60|9|0.0|0.0|0.94444466|1.3962968999999998|2.166666|1.3666676000000002|23.777779000000002|22.444445|31.0|17.88889|-4.0|21.666666|-17.666666|31.0|0.42082299999999995|-1.7131336
480|480|188|35|9|0.0|0.0|1.2222226999999999|1.0518501|1.1111132|0.56296283|124.55556000000001|114.44443999999999|140.11111|119.11111499999998|-30.333334000000004|46.666668|-16.333334|140.11111|0.183109|-2.2829227000000003
481|481|75|98|9|0.0|0.0|3.9444443999999996|45.840740000000004|4.6666665|39.288876|5.5185184000000005|2.3333334999999997|10.444445|3.7777777|-9.555555|14.777778|-5.222222299999999|10.444445|0.8721458000000001|-2.2729733
482|482|11|163|9|0.0|0.0|1.0555553|0.928958|2.5000002|1.3123353000000002|19.814816|17.444445|16.666667999999998|25.333334|-7.111111|-9.444445|16.555555|25.333334|0.34426668|2.0016808999999998
483|483|161|144|9|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
484|484|165|96|9|0.0|0.0|2.38889|1.5740778|1.7222220000000001|1.2185229|67.03704|61.0|80.22222|59.88889|-18.11111|39.555557|-21.444445|80.22222|0.25459513|-2.0363362
485|485|48|85|9|0.0|0.0|3.111111|13.451853|2.0555556|6.862964|4.296296|1.3333334|8.888889|2.6666667|-8.888889|13.777778|-4.888889|8.888889|0.8858245000000001|-2.2715442
486|486|220|39|9|0.11111111|0.0|0.66666794|0.73029673|1.3333334|1.3333335|113.0|99.44444|131.11111|108.44443999999999|-40.666668|54.33333199999999|-13.666667000000002|131.11111|0.24145858|-2.393564
487|487|14|136|9|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
488|488|58|95|9|0.0|0.0|2.166667|1.6333323999999998|1.9444445|0.68518573|4.4444447|1.2222222|9.0|3.1111112000000003|-9.666667|13.666667000000002|-4.0|9.0|0.8749174000000001|-2.3338044
489|489|69|74|9|0.22222222|0.0|3.8888886|9.940739|2.166667|2.4777777000000003|23.592592|22.555555|30.555555|17.666667999999998|-3.1111112000000003|20.88889|-17.777779000000002|30.555555|0.42025159999999995|-1.6665796000000002
490|490|160|41|9|0.0|0.0|0.8333333|0.8096638|0.22222225|0.17213258|0.7037036999999999|0.5555555999999999|1.2222222|0.33333334|-0.44444445|1.5555556000000001|-1.1111111999999999|1.2222222|0.537037|-1.8451205000000002
491|491|63|158|9|0.11111111|0.0|0.99999934|1.0540928999999999|1.888889|1.29386|22.185184|16.444445|22.222220999999998|27.888890000000004|-17.222220999999998|0.11111111|17.11111|27.888890000000004|0.41181073|2.6247067000000004
492|492|89|53|9|0.0|0.0|2.1111107000000002|1.7185186000000001|2.8333333|3.0111105|27.074074|22.777779000000002|38.333335999999996|20.11111|-12.888889|33.77778|-20.88889|38.333335999999996|0.4747726|-1.937482
493|493|7|154|9|0.0|0.11111111|3.0555546000000002|3.8321257000000006|3.8333328|2.1781759999999997|50.703705|44.555557|64.0|43.555557|-18.444445|39.88889|-21.444445|64.0|0.32134509999999994|-2.033077
494|494|162|237|9|0.11111111|0.0|2.2777777|1.1434193000000001|2.6666667|2.564718|13.222222|10.888889|10.0|18.777779000000002|-7.0|-9.666667|16.666666|18.777779000000002|0.47282594|1.9903806
495|495|239|137|9|0.0|0.0|1.7777773000000001|1.3608280000000001|3.4444447|1.0886628999999999|40.851852|39.88889|45.333332|37.333335999999996|-2.8888887999999997|13.444445000000002|-10.555555|45.333332|0.1760659|-1.7579898
496|496|205|82|9|0.0|0.0|1.222222|1.1482675|2.5|2.1679482000000005|15.222222|11.888889|21.666666|12.111111|-10.0|19.333334|-9.333333|21.666666|0.45815158|-2.1027223999999998
497|497|83|54|9|0.0|0.0|0.77777606|0.72008145|0.6666667|0.55777204|109.96296000000001|97.55556|127.44443999999999|104.88888500000002|-37.22222|52.44444300000001|-15.222222|127.44443999999999|0.23450433|-2.3511817
498|498|183|105|9|0.0|0.0|2.1111095|1.1407399|0.77777606|0.65185165|65.55556|60.0|78.77778|57.88889|-16.666666|39.666668|-23.0|78.77778|0.26498562|-1.9894751
499|499|204|194|9|0.0|0.0|2.6111114|1.9254627|5.1111107|3.4167332999999998|41.037037|37.0|49.77778|36.333335999999996|-12.111111|26.222221|-14.111111|49.77778|0.27541482|-2.0452008000000004
500|500|180|162|9|0.0|0.0|3.1111095|5.762963|12.944446000000001|9.396256|41.48148|35.666668|50.555557|38.22222|-17.444445|27.222221|-9.777778|50.555557|0.29110643|-2.3353713
501|501|116|35|9|0.0|0.0|0.8333333|0.7817351|0.88888806|0.5443334|125.18518999999999|113.77778|141.33334|120.44443999999999|-34.22222|48.444443|-14.222222|141.33334|0.19485293|-2.3466357999999996
502|502|166|182|9|0.0|0.0|3.0555553|4.213295|3.9999992999999994|2.3664315|58.40740600000001|52.55555699999999|72.55556|50.11111|-17.555555|42.444443|-24.88889|72.55556|0.3112005|-1.9784945999999999
503|503|244|105|9|0.0|0.0|5.9444447|4.9234886|1.4999996000000002|0.80966365|22.703703|19.11111|29.555555|19.444445|-10.777778|20.555555|-9.777778|29.555555|0.36449948|-2.1255476000000004
504|504|4|188|9|0.0|0.0|1.5555555|0.68853056|2.333333|0.7601161999999999|15.740741|13.333332999999998|14.0|19.88889|-7.222222299999999|-5.222222299999999|12.444445|19.88889|0.34240820000000005|2.2046695
505|505|104|139|9|0.0|0.0|0.33333334|0.5163977|0.33333334|0.5163977|0.6666667|0.0|1.7777778000000002|0.22222222|-2.0|3.3333333|-1.3333334|1.7777778000000002|1.0|-2.1507304
506|506|109|111|9|0.0|0.0|1.4444447|1.0886633|1.5000006000000001|1.471961|57.77778000000001|51.333332|71.66667|50.333332|-19.333334|41.666668|-22.333334|71.66667|0.29889232|-2.0451650000000003
507|507|65|54|9|0.0|0.0|1.7777779999999999|1.6740733|2.722222|4.3296285|24.592592|22.777779000000002|32.555557|18.444445|-5.4444447|23.88889|-18.444445|32.555557|0.4321665|-1.7607523
508|508|89|43|9|0.0|0.0|1.0555546999999998|0.32962978|0.8888893|0.34074003|107.14815|94.111115|128.22223|99.111115|-39.11111|63.22221999999999|-24.11111|128.22223|0.26602298|-2.247952
509|509|198|122|9|0.0|0.0|1.5|0.8777780999999999|11.444446000000001|103.762955|36.185184|32.666668|44.0|31.888890000000004|-10.555555|23.444445|-12.888889|44.0|0.29184964|-2.035377
510|510|22|114|9|0.11111111|0.0|0.94444436|1.1626916|1.1666664|0.40824813|30.481482|24.444445|40.77778|26.222221|-18.11111|30.888890000000004|-12.777778|40.77778|0.4005362|-2.2071579
511|511|139|95|9|0.0|0.0|3.6111107000000002|2.524692|7.0555553|5.724864|46.851852|42.88889|56.33333199999999|41.333335999999996|-11.888889|28.444445|-16.555555|56.33333199999999|0.2645714|-1.9708016
512|512|136|216|9|0.11111111|0.0|2.7777773999999997|1.3277673|2.7222226000000003|2.984528|15.074074|11.444445|13.222222|20.555555|-10.888889|-5.5555553|16.444445|20.555555|0.44167453|2.2845712000000002
513|513|72|222|9|0.11111111|0.0|2.3888887999999997|2.6407404|1.611111|2.2851844|14.962963|11.666667|13.111111|20.11111|-9.888889|-5.5555553|15.444445000000002|20.11111|0.42544090000000007|2.2809223999999997
514|514|49|42|9|0.0|0.0|2.6111107000000002|0.92895794|1.333334|0.8944278|58.88889|50.666668|74.55556|51.444443|-24.666666|47.0|-22.333334|74.55556|0.3229307|-2.1257355
515|515|113|96|9|0.0|0.0|0.9444445|0.50740725|1.1111111999999999|0.34074047|3.8148148|1.1111111999999999|8.555555|1.7777778000000002|-8.111111|14.222222|-6.111111|8.555555|0.87222224|-2.1862345000000003
516|516|88|89|9|0.0|0.0|0.7777774000000001|0.38518468|3.6666667|4.0444417|22.333334|21.666666|28.444445|16.88889|-2.0|18.333334|-16.333334|28.444445|0.40368655|-1.6255868999999998
517|517|206|26|9|0.0|0.0|1.2222188999999999|1.496289|1.8888855|1.4074122|137.03703000000002|131.44444|146.77777|132.88889|-16.777779000000002|29.222221|-12.444445|146.77777|0.105127536|-2.1825674
518|518|60|196|9|0.0|0.0|1.4444447|1.0470428|4.444444|1.9962916000000002|51.148148|45.333332|63.33333199999999|44.77778|-17.444445|36.555557|-19.11111|63.33333199999999|0.29768870000000003|-2.059262
519|519|219|80|9|0.0|0.0|2.0555556|2.9014688|2.9444444|1.0835476000000002|14.481482000000002|11.333333|20.333334|11.777778|-9.444445|17.555555|-8.111111|20.333334|0.43286037|-2.1389007999999996
520|520|252|201|9|0.0|0.0|4.6111107|5.495115|5.5555553|5.795274|40.296295|35.77778|49.0|36.11111|-13.555554999999998|26.11111|-12.555555|49.0|0.2753682|-2.1758256
521|521|216|17|9|0.0|0.0|0.6666654000000001|0.51639974|1.2777786|1.0201668|126.14815|115.0|141.88889|121.55556000000001|-33.444443|47.22222|-13.777778|141.88889|0.18946369|-2.3484151
522|522|236|38|9|0.11111111|0.0|1.3333334|1.4907119|2.9444447|2.2941144|14.444445000000002|10.111111|22.0|11.222222|-13.0|22.666666|-9.666667|22.0|0.54723245|-2.1930976
523|523|225|91|9|0.0|0.0|0.6666667|0.35555570000000003|0.6666667|0.31111112|3.6666667|1.1111111999999999|8.0|1.8888888|-7.666666499999999|13.0|-5.3333335|8.0|0.86781305|-2.2177355
524|524|189|142|9|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
525|525|221|35|9|0.0|0.0|0.6666667|0.13333334|0.94444656|0.107407376|98.74074|83.333336|122.55556000000001|90.333336|-46.22222|71.44444|-25.222220999999998|122.55556000000001|0.32001477|-2.280843
526|526|200|215|9|0.0|0.0|1.5555558999999999|0.95839405|4.722222|2.6450515|23.037036999999998|17.11111|22.555555|29.444445|-17.777779000000002|-1.4444443999999999|19.222220999999998|29.444445|0.42076695|2.5610487
527|527|25|155|9|0.0|0.0|5.7222230000000005|99.75187|18.0|151.68887|14.333332999999998|13.0|18.666667999999998|11.333333|-4.0|13.0|-9.0|21.444445|0.64629805|-1.7974348999999998
528|528|201|125|9|0.0|0.0|1.0|0.44444403|9.944444|103.75185400000001|42.814816|39.11111|51.77778|37.555557|-11.111111|26.888890000000004|-15.777778|51.77778|0.27063802|-1.9730246
529|529|44|187|9|0.0|0.0|1.4444448|0.34426490000000004|0.8333335|1.0274024|15.222222|13.222222|12.777778|19.666667999999998|-6.0|-7.333333500000001|13.333332999999998|19.666667999999998|0.35552603|2.0384830000000003
530|530|91|247|9|0.0|0.0|2.6666665000000003|1.2472191000000001|2.222222|1.4246507|12.62963|9.555555|12.444445|15.888889|-9.222222|-0.5555555999999999|9.777778|15.888889|0.40183320000000006|2.55309
531|531|108|123|9|0.0|0.0|0.6111112|0.24074072|0.66666675|0.26666668|6.740741000000001|8.222222|8.0|4.0|4.4444447|3.7777777|-8.222222|8.444445|0.5244709|-0.9857292999999999
532|532|88|211|9|0.22222222|0.0|1.388889|0.87981474|2.4444444|1.4555133999999998|10.814815|8.888889|7.666666499999999|15.888889|-5.777777700000001|-9.444445|15.222222|15.888889|0.52432793|1.9408314999999998
533|533|221|111|9|0.0|0.0|0.6111111|0.24074069|0.38888887|0.24074073|1.3333334|0.0|4.0|0.0|-4.0|8.0|-4.0|4.0|1.0|-2.0943952
534|534|112|120|9|0.11111111|0.0|1.3333334|1.0327947|2.222222|1.7083671000000002|21.555555|17.555555|28.666665999999996|18.444445|-12.0|21.333334|-9.333333|28.666665999999996|0.38675025|-2.1774175
535|535|2|171|9|0.0|0.0|1.9444447|1.2186808999999998|3.6666667|3.1269426|45.77778|41.0|56.33333199999999|40.0|-14.333332999999998|31.666665999999996|-17.333334|56.33333199999999|0.28798285|-2.0329285
536|536|18|70|9|0.0|0.11111111|9.444444|5.897896|9.944444|6.9487534|21.037036999999998|16.222223|26.666665999999996|20.222220999999998|-14.444445000000002|16.88889|-2.4444444|26.666665999999996|0.41583549999999997|-2.5142037999999998
537|537|190|136|9|0.0|0.0|2.277778|1.5296290000000001|2.8333333|0.61111045|4.851852|2.8888887999999997|8.555555|3.1111112000000003|-5.888889|11.111111|-5.222222299999999|8.555555|0.70975137|-2.1239047
538|538|184|145|9|0.0|0.0|0.9444445|0.49065363|1.7777778000000002|0.93491936|3.4074074999999997|2.3333334999999997|5.777777700000001|2.1111112000000003|-3.2222223|7.111111|-3.8888887999999997|5.777777700000001|0.65661377|-2.0365057
539|539|25|198|9|0.0|0.0|2.8333328|1.3457742|4.1111107|3.3444247000000003|48.703705|42.77778|61.0|42.333335999999996|-17.777779000000002|36.88889|-19.11111|61.0|0.30964476|-2.0707169999999997
540|540|20|248|9|0.0|0.0|1.8333335|0.8333331|1.6666668999999998|1.5999992|13.444445000000002|10.555555|12.111111|17.666667999999998|-8.666667|-4.0|12.666667|17.666667999999998|0.40343738|2.3416765
541|541|99|160|9|0.0|0.0|2.0|0.84327424|3.055555|2.3609476000000003|28.037036999999998|21.11111|29.666665999999996|33.333335999999996|-20.777779000000002|4.888889|15.888889|33.333335999999996|0.36751375|2.8271055
542|542|56|107|9|0.0|0.0|1.1111107|0.20740713|4.7222230000000005|20.196299|49.814816|46.22222|58.33333199999999|44.88889|-10.777778|25.555555|-14.777778|58.33333199999999|0.23045462|-1.9914447
543|543|110|174|9|0.0|0.0|0.38888884|0.06296291|1.7222221999999998|0.15185165|13.481482000000002|10.888889|12.555555|17.0|-7.777777700000001|-2.7777777|10.555555|17.0|0.35929558|2.3778542999999996
544|544|242|81|9|0.0|0.0|1.5|1.1444466|1.2222226999999999|0.7407414999999999|38.25926|34.555557|47.22222|33.0|-11.111111|26.888890000000004|-15.777778|47.22222|0.30079645|-1.9845656999999999
545|545|198|183|9|0.0|0.0|1.0555546999999998|1.1816497|3.3888881|1.5974506000000002|54.037037|48.88889|66.55556|46.666668|-15.444445000000002|37.555557|-22.11111|66.55556|0.2986217|-1.9749589
546|546|94|224|9|0.0|0.0|1.3888886999999999|1.8407407|0.9444442|0.5518519000000001|13.444445000000002|10.0|11.888889|18.444445|-10.333333|-4.6666665|15.0|18.444445|0.45764294|2.3281083
547|547|87|146|9|0.0|0.0|0.9444440000000001|0.6116159000000001|5.111111|4.712473999999999|43.148148|36.88889|55.88889|36.666668|-18.777779000000002|38.22222|-19.444445|55.88889|0.34745374|-2.0818423999999998
548|548|215|123|9|0.0|0.0|0.33333334|0.13333334|0.6666667|0.0444444|1.3703703999999999|0.0|3.7777777|0.33333334|-4.111111|7.222222299999999|-3.1111112000000003|3.7777777|1.0|-2.1698651
549|549|14|110|9|0.0|0.0|1.7222224|5.351850499999999|2.6666667|1.0222229|17.925926|18.88889|21.444445|13.444445000000002|2.8888887999999997|10.555555|-13.444445000000002|21.444445|0.36884832|-1.3450956
550|550|55|128|9|0.0|0.0|0.3333334|0.044444483|0.38888893|0.15185179999999998|5.037037000000001|6.888889|5.4444447|2.7777777|5.5555553|1.2222222|-6.777777700000001|6.888889|0.59391534|-0.6886007
551|551|41|101|9|0.0|0.0|1.7222214|0.9289575000000001|2.0555542|1.5551576999999999|64.37037|56.88889|79.44444|56.77778000000001|-22.444445|45.22222|-22.777779000000002|79.44444|0.28936154|-2.0895698
